"Segment Name"
"Initial_State"
"Propagate"
"PRM1_Target.Maneuver"
"PRM1_Target.Propagate"
"ARB1"
"Propagate1"
"ARB2"
"Propagate2"
"ARB3"
"Propagate3"
"Final_ARB.Maneuver"
"Final_ARB.Propagate"
"Final_PRM.Maneuver"
"Final_PRM.Propagate"
"Propagate4"

"Time (UTCG)","X (km)","Y (km)","Z (km)","Vx (km/sec)","Vy (km/sec)","Vz (km/sec)"
21 Mar 2027 11:21:00.054,17793.096916,-20322.440902,-26619.717095,2.260851,2.298583,2.999795
21 Mar 2027 11:32:38.268,19337.599039,-18680.794749,-24477.079574,2.159773,2.404577,3.138668
21 Mar 2027 11:43:32.145,20713.276967,-17075.030840,-22380.916229,2.044384,2.507434,3.273479
21 Mar 2027 11:53:47.982,21933.441804,-15500.450370,-20325.118050,1.914604,2.606428,3.403274
21 Mar 2027 12:03:31.647,23009.891090,-13951.608651,-18302.596721,1.770352,2.700837,3.527112
21 Mar 2027 12:12:48.606,23952.672609,-12422.458504,-16305.471525,1.611525,2.789925,3.644030
21 Mar 2027 12:21:44.028,24769.993893,-10906.293637,-14324.995066,1.437978,2.872924,3.753022
21 Mar 2027 12:30:22.890,25468.082722,-9395.677258,-12351.459575,1.249507,2.949000,3.853001
21 Mar 2027 12:38:50.079,26050.976692,-7882.375162,-10374.108900,1.045847,3.017223,3.942749
21 Mar 2027 12:47:10.445,26520.190707,-6357.451322,-8381.262666,0.826715,3.076508,4.020847
21 Mar 2027 12:55:28.574,26874.193075,-4812.285402,-6361.645532,0.592031,3.125540,4.085577
21 Mar 2027 13:03:47.656,27107.977028,-3242.577001,-4309.622306,0.342702,3.162691,4.134805
21 Mar 2027 13:11:53.479,27213.299801,-1699.926762,-2292.648660,0.089445,3.185697,4.165544
21 Mar 2027 13:19:47.308,27195.813041,-187.823409,-315.302793,-0.163992,3.194469,4.177666
21 Mar 2027 13:27:33.260,27060.804542,1299.979023,1630.567668,-0.415560,3.189304,4.171557
21 Mar 2027 13:34:44.426,26831.635378,2671.843002,3425.071677,-0.646962,3.172253,4.149850
21 Mar 2027 13:42:26.832,26476.006053,4132.037123,5335.402294,-0.890035,3.141246,4.109920
21 Mar 2027 13:50:10.796,26008.114986,5579.832446,7229.803614,-1.125156,3.097767,4.053658
21 Mar 2027 13:58:06.035,25418.545139,7039.127283,9139.548895,-1.353685,3.041735,3.980961
21 Mar 2027 14:06:14.063,24703.771950,8507.401703,11061.350554,-1.572719,2.973855,3.892745
21 Mar 2027 14:14:39.362,23855.679552,9990.416572,13002.761073,-1.780777,2.894675,3.789723
21 Mar 2027 14:23:24.120,22869.155626,11486.231889,14961.255326,-1.975460,2.805284,3.673314
21 Mar 2027 14:32:30.042,21740.738027,12991.086238,16931.922363,-2.154573,2.707119,3.545391
21 Mar 2027 14:41:55.452,20475.861826,14492.215417,18898.056532,-2.315560,2.602448,3.408912
21 Mar 2027 14:51:13.410,19144.962484,15915.221838,20762.194405,-2.451379,2.498342,3.273111
21 Mar 2027 15:00:37.882,17727.517952,17295.927620,22571.230502,-2.567411,2.393967,3.136908
21 Mar 2027 15:10:17.234,16210.476630,18652.393032,24348.814109,-2.666427,2.289232,3.000192
21 Mar 2027 15:20:17.520,14583.838841,19994.900729,26108.416388,-2.750127,2.184350,2.863247
21 Mar 2027 15:30:43.951,12838.397575,21330.180025,27858.859966,-2.819735,2.079637,2.726487
21 Mar 2027 15:41:41.422,10965.079745,22662.900093,29606.273173,-2.876230,1.975444,2.590375
21 Mar 2027 15:53:14.745,8954.766751,23996.317192,31354.936861,-2.920449,1.872138,2.455393
21 Mar 2027 16:05:28.751,6798.339008,25332.570982,33107.671763,-2.953149,1.770091,2.322029
21 Mar 2027 16:18:03.420,4560.925221,26631.205325,34811.413015,-2.974525,1.672760,2.194804
21 Mar 2027 16:30:49.342,2277.669221,27876.965276,36446.125141,-2.986071,1.581415,2.075383
21 Mar 2027 16:43:35.083,-10.659301,29055.196428,37992.543989,-2.989500,1.497063,1.965086
21 Mar 2027 16:50:14.595,-1204.885188,29644.959191,38766.723877,-2.988651,1.455638,1.910913
21 Mar 2027 16:56:52.037,-2392.277277,30215.577037,39515.851497,-2.986283,1.416084,1.859184
21 Mar 2027 17:09:00.892,-4566.277166,31222.428143,40837.877453,-2.978568,1.347592,1.769600
21 Mar 2027 17:22:35.558,-6987.853923,32291.023927,42241.259543,-2.965734,1.276765,1.676950
21 Mar 2027 17:37:56.947,-9712.159795,33433.041872,43741.404971,-2.947114,1.203243,1.580761
21 Mar 2027 17:54:53.820,-12696.938571,34618.402947,45298.875359,-2.922843,1.129331,1.484048
21 Mar 2027 18:13:26.689,-15933.406865,35833.756265,46896.190251,-2.893154,1.056096,1.388207
21 Mar 2027 18:33:38.393,-19418.198897,37069.145258,48520.321185,-2.858406,0.984279,1.294207
21 Mar 2027 18:55:33.749,-23152.248708,38317.000175,50161.371388,-2.819016,0.914382,1.202707
21 Mar 2027 19:19:19.029,-27139.134328,39571.130287,51811.253748,-2.775431,0.846751,1.114158
21 Mar 2027 19:45:01.723,-31384.242886,40826.175073,53462.971009,-2.728105,0.781616,1.028864
21 Mar 2027 20:12:50.512,-35894.508222,42077.325024,55110.249932,-2.677478,0.719119,0.947011
21 Mar 2027 20:42:55.173,-40677.941261,43320.035332,56747.165632,-2.623972,0.659340,0.868704
21 Mar 2027 21:15:26.593,-45743.446258,44549.867623,58367.934025,-2.567984,0.602310,0.793985
21 Mar 2027 21:50:26.490,-51074.782891,45756.711454,59959.290837,-2.510158,0.548274,0.723175
21 Mar 2027 22:28:00.491,-56665.428677,46933.800154,61512.367683,-2.450984,0.497267,0.656322
21 Mar 2027 23:08:21.116,-62524.743658,48077.990659,63023.073011,-2.390736,0.449143,0.593236
21 Mar 2027 23:51:41.751,-68661.958759,49185.750615,64486.804634,-2.329659,0.403761,0.533731
22 Mar 2027 00:38:16.865,-75086.480654,50253.211596,65898.519817,-2.267964,0.360982,0.477627
22 Mar 2027 01:28:22.109,-81807.865455,51276.143123,67252.700925,-2.205834,0.320671,0.424748
22 Mar 2027 02:22:14.405,-88835.743347,52249.918040,68543.309610,-2.143427,0.282698,0.374924
22 Mar 2027 03:20:11.971,-96179.586952,53169.460306,69763.717612,-2.080878,0.246940,0.327993
22 Mar 2027 04:22:34.504,-103848.800345,54029.238755,70906.698442,-2.018302,0.213276,0.283799
22 Mar 2027 05:29:43.177,-111852.387453,54823.207456,71964.348262,-1.955798,0.181594,0.242194
22 Mar 2027 06:42:00.885,-120199.105432,55544.802055,72928.081268,-1.893449,0.151785,0.203037
22 Mar 2027 07:59:52.187,-128896.982097,56186.871593,73788.539408,-1.831324,0.123748,0.166195
22 Mar 2027 09:23:43.487,-137953.290817,56741.660638,74535.569439,-1.769481,0.097385,0.131541
22 Mar 2027 10:54:03.217,-147374.474108,57200.777765,75158.182748,-1.707965,0.072603,0.098956
22 Mar 2027 12:31:21.961,-157165.914530,57555.149805,75644.497328,-1.646812,0.049314,0.068323
22 Mar 2027 14:16:12.437,-167331.445710,57794.970791,75981.674013,-1.586048,0.027434,0.039536
22 Mar 2027 16:09:09.887,-177873.500636,57909.669883,76155.881582,-1.525691,0.006883,0.012490
22 Mar 2027 18:10:52.060,-188792.526951,57887.849544,76152.224865,-1.465747,-0.012417,-0.012910
22 Mar 2027 20:21:59.522,-200086.868457,57717.230504,75954.687583,-1.406213,-0.030541,-0.036759
22 Mar 2027 22:43:15.905,-211752.446993,57384.580659,75546.059638,-1.347076,-0.047558,-0.059142
23 Mar 2027 01:15:27.794,-223781.875196,56875.660955,74907.891915,-1.288311,-0.063536,-0.080140
23 Mar 2027 03:59:25.188,-236164.290901,56175.160673,74020.444903,-1.229884,-0.078536,-0.099826
23 Mar 2027 06:56:00.797,-248883.632768,55266.730552,72862.765143,-1.171750,-0.092613,-0.118263
23 Mar 2027 10:06:09.497,-261917.297733,54133.100315,71412.870391,-1.113862,-0.105812,-0.135502
23 Mar 2027 13:30:46.164,-275233.234182,52756.476611,69648.285389,-1.056177,-0.118165,-0.151581
23 Mar 2027 17:10:45.390,-288789.628334,51118.899487,67546.505769,-0.998656,-0.129692,-0.166522
23 Mar 2027 21:07:04.100,-302537.395184,49202.240251,65084.970225,-0.941253,-0.140403,-0.180344
24 Mar 2027 01:20:48.135,-316425.264554,46987.467814,62240.059295,-0.883893,-0.150303,-0.193062
24 Mar 2027 05:53:20.949,-330404.340751,44453.253354,58985.220768,-0.826455,-0.159397,-0.204696
24 Mar 2027 10:46:27.353,-344425.809725,41575.067615,55289.721085,-0.768776,-0.167687,-0.215266
24 Mar 2027 16:02:11.267,-358432.943407,38325.347697,51118.772776,-0.710665,-0.175172,-0.224787
24 Mar 2027 21:42:34.012,-372340.914066,34677.529255,46438.622751,-0.651973,-0.181836,-0.233258
25 Mar 2027 03:49:31.325,-386035.014778,30607.554663,41218.395928,-0.592584,-0.187655,-0.240664
25 Mar 2027 10:24:27.684,-399357.576371,26099.826291,35437.644668,-0.532456,-0.192594,-0.246978
25 Mar 2027 17:28:35.847,-412125.265820,21144.865685,29083.277288,-0.471549,-0.196620,-0.252169
26 Mar 2027 00:46:22.144,-423722.337356,15938.755110,22405.388845,-0.412001,-0.199608,-0.256082
26 Mar 2027 08:10:41.688,-433932.769729,10588.495074,15539.729546,-0.354423,-0.201608,-0.258782
26 Mar 2027 15:38:58.937,-442712.113488,5148.983440,8555.306422,-0.298750,-0.202715,-0.260384
26 Mar 2027 23:02:29.038,-449951.361465,-250.964575,1616.340211,-0.245643,-0.203018,-0.260992
27 Mar 2027 04:00:14.738,-454028.636217,-3876.705546,-3046.260123,-0.210905,-0.202819,-0.260905
27 Mar 2027 08:56:53.347,-457479.162167,-7482.624867,-7686.497144,-0.176920,-0.202324,-0.260450
27 Mar 2027 15:38:21.689,-461195.185785,-12343.796987,-13947.469167,-0.131758,-0.201205,-0.259280
27 Mar 2027 23:21:33.677,-464144.112456,-17910.780893,-21125.944367,-0.080604,-0.199307,-0.257174
28 Mar 2027 07:58:02.447,-465769.742410,-24044.878808,-29047.321056,-0.024438,-0.196457,-0.253908
28 Mar 2027 17:23:59.845,-465564.138679,-30650.863273,-37593.319127,0.036473,-0.192467,-0.249238
29 Mar 2027 03:40:59.216,-462989.246158,-37679.491861,-46705.656789,0.102644,-0.187078,-0.242831
29 Mar 2027 14:38:56.191,-457539.165269,-44931.158478,-56131.347851,0.173596,-0.180089,-0.234416
30 Mar 2027 01:27:38.200,-449404.306991,-51784.687435,-65065.851197,0.244660,-0.171842,-0.224378
30 Mar 2027 11:57:32.162,-438826.334740,-58105.390758,-73332.765863,0.315474,-0.162386,-0.212766
30 Mar 2027 21:58:03.240,-426207.794593,-63771.136149,-80770.065480,0.385415,-0.151835,-0.199710
31 Mar 2027 07:15:57.526,-412179.278364,-68667.689603,-87223.746645,0.453283,-0.140441,-0.185518
31 Mar 2027 15:53:25.352,-397087.390982,-72842.966014,-92752.003150,0.519475,-0.128225,-0.170216
31 Mar 2027 23:53:07.381,-381211.030880,-76350.154659,-97420.542260,0.584374,-0.115176,-0.153793
1 Apr 2027 07:17:47.864,-364775.479705,-79241.810133,-101294.851937,0.648332,-0.101263,-0.136210
1 Apr 2027 14:09:19.519,-347995.533060,-81563.677202,-104431.867120,0.711542,-0.086464,-0.117441
1 Apr 2027 20:29:35.789,-331054.914770,-83361.363552,-106888.770389,0.774163,-0.070752,-0.097452
2 Apr 2027 02:20:45.037,-314096.684757,-84680.497706,-108723.247291,0.836372,-0.054080,-0.076184
2 Apr 2027 07:44:34.224,-297253.111972,-85563.557707,-109989.127852,0.898268,-0.036409,-0.053589
2 Apr 2027 12:42:58.686,-280625.078407,-86051.708788,-110738.894989,0.959969,-0.017682,-0.029595
2 Apr 2027 17:17:42.005,-264300.997798,-86183.515043,-111021.851872,1.021548,0.002154,-0.004134
2 Apr 2027 21:30:26.303,-248349.913733,-85995.294347,-110884.608728,1.083075,0.023164,0.022876
3 Apr 2027 01:22:47.793,-232827.417216,-85520.917463,-110370.760375,1.144600,0.045414,0.051521
3 Apr 2027 04:56:17.100,-217777.262986,-84791.866598,-109520.934184,1.206158,0.068976,0.081894
3 Apr 2027 08:12:20.207,-203231.929754,-83837.229477,-108372.763783,1.267773,0.093928,0.114094
3 Apr 2027 11:12:17.670,-189215.023816,-82683.790524,-106960.979488,1.329454,0.120353,0.148229
3 Apr 2027 13:57:24.883,-175742.433546,-81356.119225,-105317.505735,1.391196,0.148338,0.184415
3 Apr 2027 16:28:52.432,-162823.201373,-79876.639103,-103471.537028,1.452981,0.177979,0.222774
3 Apr 2027 18:47:46.008,-150460.895819,-78265.765885,-101449.702504,1.514777,0.209374,0.263435
3 Apr 2027 20:55:06.798,-138654.239932,-76541.988114,-99276.161684,1.576534,0.242631,0.306539
3 Apr 2027 22:51:51.494,-127398.209545,-74722.022371,-96972.795646,1.638188,0.277860,0.352231
4 Apr 2027 00:38:32.388,-116718.970461,-72827.289661,-94567.436498,1.699454,0.315055,0.400504
4 Apr 2027 02:15:55.005,-106614.800299,-70874.753497,-92082.286693,1.760144,0.354260,0.451416
4 Apr 2027 03:44:51.811,-97063.197917,-68876.494645,-89533.309664,1.820156,0.395583,0.505111
4 Apr 2027 05:06:10.508,-88040.556711,-66842.827186,-86934.168764,1.879373,0.439141,0.561741
4 Apr 2027 06:20:34.189,-79523.097585,-64782.576007,-84296.582541,1.937656,0.485057,0.621469
4 Apr 2027 07:28:41.789,-71487.166185,-62703.239443,-81630.534470,1.994838,0.533462,0.684467
4 Apr 2027 08:31:08.509,-63909.436678,-60611.124866,-78944.448223,2.050729,0.584495,0.750917
4 Apr 2027 09:28:26.211,-56767.039137,-58511.456630,-76245.327463,2.105106,0.638301,0.821012
4 Apr 2027 10:21:03.777,-50037.639331,-56408.460256,-73538.865045,2.157713,0.695036,0.894959
4 Apr 2027 11:09:27.356,-43699.655155,-54305.482563,-70829.598413,2.208253,0.754866,0.972977
4 Apr 2027 11:54:00.753,-37732.078641,-52204.976972,-68120.891338,2.256387,0.817970,1.055301
4 Apr 2027 12:35:05.607,-32114.671509,-50108.593633,-65415.050334,2.301723,0.884538,1.142185
4 Apr 2027 13:13:01.671,-26827.874257,-48017.160697,-62713.300605,2.343808,0.954779,1.233905
4 Apr 2027 13:48:07.018,-21852.821371,-45930.680514,-60015.780804,2.382118,1.028921,1.330763
4 Apr 2027 14:20:38.297,-17171.191876,-43848.229950,-57321.413413,2.416042,1.107219,1.433100
4 Apr 2027 14:50:37.173,-12798.793180,-41784.221754,-54648.965913,2.444655,1.189295,1.540423
4 Apr 2027 15:14:57.920,-9212.659424,-39993.185019,-52328.449149,2.464761,1.264285,1.638527
4 Apr 2027 15:39:21.309,-5593.540005,-38082.757994,-49851.751990,2.480589,1.348276,1.748452
4 Apr 2027 15:58:43.101,-2706.416779,-36474.026370,-47765.011417,2.488764,1.422285,1.845358
4 Apr 2027 16:15:28.032,-203.593328,-35010.049891,-45865.133956,2.491563,1.492283,1.937046
4 Apr 2027 16:27:00.667,1521.955139,-33958.668962,-44500.181012,2.490552,1.544117,2.004964
4 Apr 2027 16:38:35.893,3252.258885,-32866.149286,-43081.364128,2.486582,1.599360,2.077370
4 Apr 2027 16:52:57.276,5390.329622,-31457.321893,-41251.092882,2.476682,1.672653,2.173467
4 Apr 2027 17:08:06.745,7635.320725,-29898.537605,-39225.129673,2.458831,1.756382,2.283297
4 Apr 2027 17:23:28.137,9888.881206,-28238.382200,-37066.415572,2.430974,1.848468,2.404147
4 Apr 2027 17:38:38.975,12086.024668,-26510.336995,-34818.344557,2.391193,1.947273,2.533887
4 Apr 2027 17:53:26.602,14185.949131,-24736.230113,-32509.218606,2.337628,2.051476,2.670799
4 Apr 2027 18:07:39.521,16151.784963,-22941.069473,-30171.534347,2.268895,2.159230,2.812476
4 Apr 2027 18:20:50.497,17915.133412,-21191.431366,-27892.021045,2.186450,2.265816,2.952720
4 Apr 2027 18:33:05.175,19487.410433,-19488.736719,-25672.623277,2.090287,2.370218,3.090205
4 Apr 2027 18:44:30.560,20883.596376,-17829.654238,-23509.085373,1.980354,2.471678,3.223933
4 Apr 2027 18:55:13.291,22117.814821,-16209.706826,-21395.644307,1.856623,2.569481,3.352970
4 Apr 2027 19:05:19.515,23202.738032,-14623.724855,-19325.619261,1.719087,2.662928,3.476401
4 Apr 2027 19:14:54.911,24149.367108,-13066.003375,-17291.615985,1.567733,2.751324,3.593313
4 Apr 2027 19:24:04.745,24966.898006,-11530.394285,-15285.646614,1.402542,2.833949,3.702764
4 Apr 2027 19:32:53.951,25662.634845,-10010.326304,-13299.155207,1.223474,2.910046,3.803761
4 Apr 2027 19:41:27.233,26241.906716,-8498.754760,-11322.951385,1.030474,2.978789,3.895224
4 Apr 2027 19:49:49.100,26707.874187,-6988.305650,-9347.397706,0.823500,3.039253,3.975940
4 Apr 2027 19:58:03.830,27061.311330,-5471.663539,-7362.916337,0.602632,3.090370,4.044508
4 Apr 2027 20:06:15.025,27300.363111,-3943.284872,-5362.232055,0.368414,3.130879,4.099270
4 Apr 2027 20:14:24.285,27420.958781,-2403.994810,-3346.397835,0.122744,3.159328,4.138314
4 Apr 2027 20:22:28.672,27419.611454,-869.466788,-1335.924550,-0.129506,3.174351,4.159811
4 Apr 2027 20:30:19.422,27299.878446,625.652069,623.767741,-0.379695,3.175446,4.163043
4 Apr 2027 20:38:01.629,27067.327654,2091.029256,2545.303424,-0.626429,3.163111,4.148650
4 Apr 2027 20:45:16.211,26745.065264,3460.933082,4342.396892,-0.856000,3.139430,4.119267
4 Apr 2027 20:53:00.519,26291.785740,4910.317537,6244.559349,-1.095157,3.101699,4.071543
4 Apr 2027 21:00:47.582,25725.928735,6347.789340,8131.918055,-1.325997,3.051769,4.007774
4 Apr 2027 21:08:46.482,25036.806437,7794.794990,10032.646371,-1.549494,2.989548,3.927845
4 Apr 2027 21:16:58.391,24221.447212,9247.621665,11941.899850,-1.762647,2.915861,3.832819
4 Apr 2027 21:25:28.714,23269.588402,10714.346758,13870.333180,-1.964370,2.831149,3.723265
4 Apr 2027 21:34:18.349,22178.553277,12189.067289,15810.230463,-2.151830,2.736778,3.600952
4 Apr 2027 21:43:28.605,20946.335618,13666.958968,17755.284425,-2.322896,2.634331,3.467942
4 Apr 2027 21:52:59.437,19575.572855,15139.803398,19694.708078,-2.475723,2.525827,3.326864
4 Apr 2027 22:02:28.217,18129.703192,16545.627703,21546.854987,-2.604668,2.417609,3.185992
4 Apr 2027 22:12:03.531,16598.904214,17905.380476,23339.241152,-2.713519,2.309777,3.045482
4 Apr 2027 22:21:54.161,14968.217754,19237.633557,25096.305118,-2.805150,2.202124,2.905085
4 Apr 2027 22:32:06.414,13226.529297,20552.794804,26831.761903,-2.881326,2.094802,2.765013
4 Apr 2027 22:42:45.679,11363.903086,21857.516366,28554.397535,-2.943324,1.988091,2.625639
4 Apr 2027 22:53:56.988,9370.778458,23156.269961,30270.138659,-2.992166,1.882317,2.487402
4 Apr 2027 23:05:45.267,7237.719751,24452.043387,31982.966860,-3.028733,1.777831,2.350764
4 Apr 2027 23:18:03.979,4990.445934,25727.450175,33669.920424,-3.053535,1.676503,2.218180
4 Apr 2027 23:30:33.385,2696.244193,26947.707655,35284.950689,-3.067514,1.581342,2.093601
4 Apr 2027 23:43:04.220,390.663866,28101.522129,36813.008933,-3.072532,1.493240,1.978206
4 Apr 2027 23:53:04.653,-1454.035452,28978.212345,37974.715274,-3.071344,1.427646,1.892258
5 Apr 2027 00:03:04.381,-3294.695389,29815.775180,39085.128960,-3.066406,1.366141,1.811640
5 Apr 2027 00:15:16.984,-5537.678013,30790.614774,40378.253497,-3.056237,1.296051,1.719738
5 Apr 2027 00:29:18.451,-8102.914007,31849.515324,41783.798744,-3.040128,1.221808,1.622352
5 Apr 2027 00:44:55.283,-10940.928820,32958.196700,43256.500731,-3.017989,1.146243,1.523190
5 Apr 2027 01:02:04.591,-14033.233520,34098.595540,44772.562150,-2.989989,1.070867,1.424236
5 Apr 2027 01:20:47.567,-17372.325171,35258.747915,46316.254956,-2.956458,0.996646,1.326756
5 Apr 2027 01:41:07.752,-20956.352898,36429.849363,47876.030631,-2.917820,0.924229,1.231603
5 Apr 2027 02:03:10.375,-24787.014046,37604.967696,49442.818789,-2.874545,0.854057,1.139359
5 Apr 2027 02:27:01.975,-28868.288259,38778.274666,51009.011534,-2.827122,0.786426,1.050413
5 Apr 2027 02:52:50.208,-33205.712415,39944.591363,52567.862694,-2.776035,0.721527,0.965021
5 Apr 2027 03:20:43.898,-37806.330607,41099.196927,54113.236831,-2.721748,0.659470,0.883330
5 Apr 2027 03:50:52.886,-42678.057619,42237.525478,55639.207647,-2.664701,0.600306,0.805410
5 Apr 2027 04:23:21.054,-47811.291422,43351.231698,57134.772767,-2.605512,0.544234,0.731525
5 Apr 2027 04:58:10.576,-53191.636926,44432.016767,58588.956674,-2.544807,0.491391,0.661860
5 Apr 2027 05:35:33.004,-58828.145731,45476.902447,59997.921029,-2.482894,0.441619,0.596210
5 Apr 2027 06:15:40.571,-64729.491196,46482.492025,61357.276504,-2.420049,0.394769,0.534381
5 Apr 2027 06:58:46.557,-70904.689347,47445.104192,62662.263343,-2.356507,0.350691,0.476179
5 Apr 2027 07:45:05.310,-77362.899170,48360.715449,63907.674556,-2.292475,0.309242,0.421418
5 Apr 2027 08:34:52.363,-84113.437482,49224.942090,65087.832508,-2.228128,0.270281,0.369914
5 Apr 2027 09:28:24.470,-91165.583377,50032.993976,66196.527100,-2.163617,0.233674,0.321495
5 Apr 2027 10:25:59.688,-98528.476134,50779.647766,67226.980170,-2.099071,0.199295,0.275994
5 Apr 2027 11:27:57.536,-106211.149700,51459.233229,68171.828045,-2.034599,0.167021,0.233253
5 Apr 2027 12:34:39.057,-114222.326803,52065.593364,69023.068197,-1.970291,0.136738,0.193121
5 Apr 2027 13:46:26.873,-122570.188630,52592.051134,69772.014491,-1.906225,0.108336,0.155458
5 Apr 2027 15:03:45.360,-131262.357530,53031.394032,70409.277478,-1.842464,0.081714,0.120129
5 Apr 2027 16:27:00.717,-140305.637429,53375.842052,70924.721419,-1.779057,0.056774,0.087008
5 Apr 2027 17:56:41.168,-149705.969548,53617.027774,71307.439006,-1.716046,0.033425,0.055977
5 Apr 2027 19:33:16.991,-159468.038853,53745.964288,71545.707988,-1.653460,0.011582,0.026925
5 Apr 2027 21:17:20.723,-169595.162431,53753.026181,71626.967371,-1.591320,-0.008836,-0.000254
5 Apr 2027 23:09:27.147,-180088.779742,53627.929312,71537.789757,-1.529641,-0.027904,-0.025658
6 Apr 2027 01:10:13.737,-190948.630723,53359.708830,71263.856981,-1.468427,-0.045694,-0.049378
6 Apr 2027 03:20:20.549,-202171.999682,52936.702554,70789.937029,-1.407679,-0.062272,-0.071500
6 Apr 2027 05:40:30.383,-213753.371564,52346.544185,70099.877886,-1.347389,-0.077700,-0.092106
6 Apr 2027 08:11:29.069,-225684.192903,51576.147654,69176.591945,-1.287542,-0.092036,-0.111268
6 Apr 2027 10:54:05.489,-237952.206279,50611.713565,68002.068080,-1.228120,-0.105334,-0.129058
6 Apr 2027 13:49:11.805,-250541.013740,49438.729407,66557.379380,-1.169098,-0.117645,-0.145539
6 Apr 2027 16:57:43.285,-263429.102874,48042.024270,64822.761017,-1.110444,-0.129016,-0.160771
6 Apr 2027 20:20:39.293,-276590.140797,46405.692138,62777.528567,-1.052120,-0.139490,-0.174807
6 Apr 2027 23:59:02.528,-289991.154486,44513.235943,60400.274026,-0.994083,-0.149107,-0.187698
7 Apr 2027 03:53:58.748,-303591.392841,42347.704167,57669.061449,-0.936283,-0.157903,-0.199488
7 Apr 2027 08:06:38.106,-317342.646332,39891.592874,54561.332196,-0.878664,-0.165911,-0.210216
7 Apr 2027 12:38:15.334,-331188.087300,37126.907160,51054.015067,-0.821156,-0.173161,-0.219917
7 Apr 2027 17:30:07.232,-345058.896172,34035.735568,47124.297135,-0.763688,-0.179678,-0.228620
7 Apr 2027 22:43:34.522,-358874.714093,30600.144077,42749.542000,-0.706177,-0.185483,-0.236347
8 Apr 2027 04:20:05.608,-372544.534970,26801.671843,37906.704890,-0.648514,-0.190595,-0.243115
8 Apr 2027 10:21:02.692,-385955.669617,22624.219981,32576.084823,-0.590607,-0.195022,-0.248934
8 Apr 2027 16:46:18.966,-398930.584161,18071.057140,26763.122991,-0.532564,-0.198759,-0.253786
8 Apr 2027 23:22:03.524,-410902.187617,13314.919767,20690.131199,-0.476323,-0.201714,-0.257553
9 Apr 2027 06:05:37.282,-421771.599044,8402.119040,14418.241196,-0.421917,-0.203952,-0.260324
9 Apr 2027 12:51:51.359,-431413.894523,3410.498568,8048.755091,-0.369659,-0.205527,-0.262174
9 Apr 2027 19:32:21.237,-439698.735076,-1541.033062,1735.005648,-0.320197,-0.206497,-0.263192
10 Apr 2027 01:44:29.072,-446349.607438,-6157.319962,-4145.964277,-0.275775,-0.206933,-0.263494
10 Apr 2027 07:29:56.623,-451648.221586,-10447.488050,-9606.005414,-0.235652,-0.206968,-0.263267
10 Apr 2027 14:07:33.172,-456730.300110,-15381.468436,-15877.963239,-0.190582,-0.206598,-0.262442
10 Apr 2027 21:42:53.621,-461245.675793,-21014.199922,-23027.193660,-0.140155,-0.205658,-0.260798
11 Apr 2027 06:04:20.008,-464641.450377,-27178.486479,-30836.156202,-0.085748,-0.204008,-0.258163
11 Apr 2027 15:09:03.627,-466491.282626,-33807.129786,-39214.126331,-0.027576,-0.201491,-0.254343
12 Apr 2027 00:56:24.767,-466367.581341,-40847.535275,-48088.602748,0.034530,-0.197913,-0.249105
12 Apr 2027 11:28:09.763,-463796.114468,-48260.095218,-57403.223245,0.101170,-0.193010,-0.242129
12 Apr 2027 22:33:56.993,-458345.241236,-55845.943925,-66902.355497,0.171871,-0.186550,-0.233166
13 Apr 2027 09:31:40.090,-450166.450547,-63057.932482,-75899.819409,0.242887,-0.178694,-0.222510
13 Apr 2027 20:11:44.993,-439483.045016,-69748.116812,-84215.053748,0.313835,-0.169417,-0.210171
14 Apr 2027 06:26:44.766,-426608.451711,-75807.893242,-91719.081869,0.384444,-0.158707,-0.196172
14 Apr 2027 16:00:33.929,-412197.636478,-81072.939084,-98216.208787,0.453214,-0.146803,-0.180848
15 Apr 2027 00:52:59.263,-396658.311638,-85559.892181,-103735.311043,0.520235,-0.133757,-0.164268
15 Apr 2027 09:07:20.065,-380262.504272,-89321.895268,-108349.076066,0.585941,-0.119538,-0.146393
15 Apr 2027 16:45:54.903,-363259.957753,-92404.351698,-112119.323981,0.650600,-0.104125,-0.127193
15 Apr 2027 23:50:17.444,-345891.454671,-94849.520120,-115102.815580,0.714329,-0.087518,-0.106658
16 Apr 2027 06:22:31.663,-328347.929211,-96704.688160,-117361.331028,0.777281,-0.069699,-0.084755
16 Apr 2027 12:24:31.815,-310796.902023,-98016.747897,-118955.133599,0.839560,-0.050653,-0.061452
16 Apr 2027 17:58:03.838,-293386.077896,-98832.329320,-119943.266324,0.901229,-0.030370,-0.036721
16 Apr 2027 23:05:03.740,-276229.517591,-99198.046037,-120383.987632,0.962367,-0.008828,-0.010519
17 Apr 2027 03:47:23.494,-259419.941372,-99158.785771,-120332.843662,1.023043,0.014000,0.017204
17 Apr 2027 08:06:55.775,-243025.528643,-98757.072587,-119842.043418,1.083336,0.038158,0.046514
17 Apr 2027 12:05:27.745,-227097.318750,-98032.422712,-118959.817289,1.143321,0.063703,0.077493
17 Apr 2027 15:44:38.244,-211674.601184,-97021.325421,-117730.513301,1.203056,0.090700,0.110230
17 Apr 2027 19:05:58.760,-196786.406900,-95757.318759,-116194.781705,1.262582,0.119230,0.144828
